,FUENTE,FECHA,PI_NCF,PI_NOMBRE,PI_RNC,PI_TOTAL,PI_EXONERACION,PI_PCT_LEY,PI_IVA,MONTO,MG_RNC,MG_NUMERO,MG_IMPUESTO,CHCK_1,DIFF
2729,LULU,20180315,-,-,-,601.60, -   ,47.00,84.60,470.00,0,A040010010200003729,84.60,470.00,0
2730,LULU,20180315,-,-,-,460.80, -   ,36.00,64.80,360.00,0,A040010010200003728,64.80,360.00,0
2731,LULU,20180315,-,-,-,"1,625.60", -   ,127.00,228.60,"1,270.00",0,A040010010200003727,228.60,"1,270.00",0
2732,LULU,20180315,-,-,-,"1,305.19", -   ,101.97,183.54,"1,019.68",0,A040010010200003726,183.54,"1,019.68",0
2733,LULU,20180315,-,-,-,153.60, -   ,12.00,21.60,120.00,0,A040010010200003730,21.60,120.00,0
2734,LULU,20180315,-,-,-,"1,169.97", -   ,91.40,164.53,914.04,0,A040010010200003731,164.53,914.04,0
2735,LULU,20180315,-,-,-,383.59, -   ,29.97,53.94,299.68,0,A040010010200003732,53.94,299.68,0
2736,LULU,20180315,-,-,-,716.80, -   ,56.00,100.80,560.00,0,A040010010200003733,100.80,560.00,0
2737,LULU,20180315,-,-,-,"1,420.80", -   ,111.00,199.80,"1,110.00",0,A040010010200003734,199.80,"1,110.00",0
2738,LULU,20180315,-,-,-,"2,759.89", -   ,215.62,388.11,"2,156.16",0,A040010010200003735,388.11,"2,156.16",0
2739,LULU,20180315,-,-,-,"1,093.58", -   ,85.44,153.78,854.36,0,A040010010200003738,153.78,854.36,0
2740,LULU,20180315,-,-,-,"2,238.77", -   ,174.90,314.83,"1,749.04",0,A040010010200003737,314.83,"1,749.04",0
2741,LULU,20180315,-,-,-,920.78, -   ,71.94,129.48,719.36,0,A040010010200003739,129.48,719.36,0
2742,LULU,20180315,-,-,-,"1,419.98", -   ,110.94,199.68,"1,109.36",0,A040010010200003740,199.68,"1,109.36",0
2743,LULU,20180315,-,-,-,639.59, -   ,49.97,89.94,499.68,0,A040010010200003741,89.94,499.68,0
2744,LULU,20180315,-,-,-,"38,457.60", -   ,"3,004.50","5,408.10","30,045.00",430049042,A040010011500000006,"5,408.10","30,045.00",0
2745,LULU,20180315,-,-,-,"3,852.80", -   ,301.00,541.80,"3,010.00",0,A040010010200003742,541.80,"3,010.00",0
2746,LULU,20180315,-,-,-,"3,552.00", -   ,277.50,499.50,"2,775.00",131569252,A040010010100000473,499.50,"2,775.00",0
2747,LULU,20180315,-,-,-,"4,601.60", -   ,359.50,647.10,"3,595.00",0,A040010010200003743,647.10,"3,595.00",0
2748,LULU,20180315,-,-,-,"5,273.60", -   ,412.00,741.60,"4,120.00",0,A040010010200003744,741.60,"4,120.00",0
2749,LULU,20180315,-,-,-,"2,592.00", -   ,202.50,364.50,"2,025.00",0,A040010010200003745,364.50,"2,025.00",0
2750,LULU,20180315,-,-,-,"3,897.60", -   ,304.50,548.10,"3,045.00",0,A040010010200003746,548.10,"3,045.00",0
2751,LULU,20180315,-,-,-,"1,532.80", -   ,119.75,215.55,"1,197.50",0,A040010010200003749,215.55,"1,197.50",0
2752,LULU,20180315,-,-,-,"1,772.39", -   ,138.47,249.24,"1,384.68",0,A040010010200003754,249.24,"1,384.68",0
2753,LULU,20180315,-,-,-,"2,801.92", -   ,218.90,394.02,"2,189.00",0,A040010010200003753,394.02,"2,189.00",0
2754,LULU,20180315,-,-,-,"4,672.00", -   ,365.00,657.00,"3,650.00",0,A040010010200003752,657.00,"3,650.00",0
2755,LULU,20180315,-,-,-,"1,297.92", -   ,101.40,182.52,"1,014.00",0,A040010010200003751,182.52,"1,014.00",0
2756,LULU,20180315,-,-,-,"4,254.00", -   ,332.34,598.22,"3,323.44",0,A040010010200003755,598.22,"3,323.44",0
2757,LULU,20180315,-,-,-,"3,526.40", -   ,275.50,495.90,"2,755.00",0,A040010010200003750,495.90,"2,755.00",0
2758,LULU,20180316,-,-,-,"3,707.90", -   ,289.68,521.42,"2,896.80",0,A040010010200003756,521.42,"2,896.80",0
2759,LULU,20180316,-,-,-,"3,923.20", -   ,306.50,551.70,"3,065.00",0,A040010010200003757,551.70,"3,065.00",0
2760,LULU,20180316,-,-,-,"3,461.12", -   ,270.40,486.72,"2,704.00",0,A040010010200003760,486.72,"2,704.00",0
2761,LULU,20180316,-,-,-,320.00, -   ,25.00,45.00,250.00,0,A040010010200003761,45.00,250.00,0
2762,LULU,20180316,-,-,-,"1,670.40", -   ,130.50,234.90,"1,305.00",0,A040010010200003762,234.90,"1,305.00",0
2763,LULU,20180316,-,-,-,"1,670.40", -   ,130.50,234.90,"1,305.00",0,A040010010200003762,234.90,"1,305.00",0
2764,LULU,20180316,-,-,-,"2,240.00", -   ,175.00,315.00,"1,750.00",0,A040010010200003763,315.00,"1,750.00",0
2765,LULU,20180316,-,-,-,"5,113.60", -   ,399.50,719.10,"3,995.00",0,A040010010200003759,719.10,"3,995.00",0
2766,LULU,20180316,-,-,-,76.80, -   ,6.00,10.80,60.00,0,A040010010200003758,10.80,60.00,0
2767,LULU,20180316,-,-,-,"5,875.20", -   ,459.00,826.20,"4,590.00",0,A040010010200003764,826.20,"4,590.00",0
2768,LULU,20180316,-,-,-,329.60, -   ,25.75,46.35,257.50,0,A040010010200003768,46.35,257.50,0
2769,LULU,20180316,-,-,-,"4,115.20", -   ,321.50,578.70,"3,215.00",0,A040010010200003769,578.70,"3,215.00",0
2770,LULU,20180316,-,-,-,"3,288.78", -   ,256.94,462.48,"2,569.36",0,A040010010200003770,462.48,"2,569.36",0
2771,LULU,20180316,-,-,-,"3,091.20", -   ,241.50,434.70,"2,415.00",0,A040010010200003773,434.70,"2,415.00",0
2772,LULU,20180316,-,-,-,742.40, -   ,58.00,104.40,580.00,0,A040010010200003772,104.40,580.00,0
2773,LULU,20180316,-,-,-,633.60, -   ,49.50,89.10,495.00,0,A040010010200003776,89.10,495.00,0
2774,LULU,20180316,-,-,-,531.20, -   ,41.50,74.70,415.00,0,A040010010200003777,74.70,415.00,0
2775,LULU,20180316,-,-,-,459.98, -   ,35.94,64.68,359.36,0,A040010010200003778,64.68,359.36,0
2776,LULU,20180316,-,-,-,307.20, -   ,24.00,43.20,240.00,0,A040010010200003779,43.20,240.00,0
2777,LULU,20180316,-,-,-,307.20, -   ,24.00,43.20,240.00,0,A040010010200003779,43.20,240.00,0
2778,LULU,20180316,-,-,-,588.80, -   ,46.00,82.80,460.00,0,A040010010200003780,82.80,460.00,0
2779,LULU,20180316,-,-,-,"1,714.38", -   ,133.94,241.08,"1,339.36",0,A040010010200003781,241.08,"1,339.36",0
2780,LULU,20180316,-,-,-,"1,504.00", -   ,117.50,211.50,"1,175.00",0,A040010010200003774,211.50,"1,175.00",0
2781,LULU,20180316,-,-,-,"4,310.40", -   ,336.75,606.15,"3,367.50",0,A040010010200003782,606.15,"3,367.50",0
2782,LULU,20180316,-,-,-,"2,913.15", -   ,227.59,409.66,"2,275.90",0,A040010010200003783,409.66,"2,275.90",0
2783,LULU,20180316,-,-,-,"2,598.40", -   ,203.00,365.40,"2,030.00",131251501,A040010010100000475,365.40,"2,030.00",0
2784,LULU,20180316,-,-,-,"4,377.60", -   ,342.00,615.60,"3,420.00",101809248,A040010010100000477,615.60,"3,420.00",0
2785,LULU,20180316,-,-,-,"3,788.80", -   ,296.00,532.80,"2,960.00",0,A040010010200003784,532.80,"2,960.00",0
2786,LULU,20180317,-,-,-,"6,839.94", -   ,534.37,961.87,"5,343.70",0,A040010010200003785,961.87,"5,343.70",0
2787,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003807,93.60,520.00,0
2788,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003833,93.60,520.00,0
2789,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003839,93.60,520.00,0
2790,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003807,93.60,520.00,0
2791,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003833,93.60,520.00,0
2792,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003839,93.60,520.00,0
2793,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003807,93.60,520.00,0
2794,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003833,93.60,520.00,0
2795,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003839,93.60,520.00,0
2796,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003807,93.60,520.00,0
2797,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003833,93.60,520.00,0
2798,LULU,20180317,-,-,-,665.60, -   ,52.00,93.60,520.00,0,A040010010200003839,93.60,520.00,0
2799,LULU,20180317,-,-,-,"2,124.80", -   ,166.00,298.80,"1,660.00",0,A040010010200003816,298.80,"1,660.00",0
2800,LULU,20180317,-,-,-,"2,124.80", -   ,166.00,298.80,"1,660.00",0,A040010010200003816,298.80,"1,660.00",0
2801,LULU,20180317,-,-,-,"1,612.80", -   ,126.00,226.80,"1,260.00",0,A040010010200003795,226.80,"1,260.00",0
2802,LULU,20180317,-,-,-,"1,612.80", -   ,126.00,226.80,"1,260.00",0,A040010010200003828,226.80,"1,260.00",0
2803,LULU,20180317,-,-,-,"1,612.80", -   ,126.00,226.80,"1,260.00",0,A040010010200003795,226.80,"1,260.00",0
2804,LULU,20180317,-,-,-,"1,612.80", -   ,126.00,226.80,"1,260.00",0,A040010010200003828,226.80,"1,260.00",0
2805,LULU,20180317,-,-,-,"3,116.80", -   ,243.50,438.30,"2,435.00",0,A040010010200003794,438.30,"2,435.00",0
2806,LULU,20180317,-,-,-,"3,116.80", -   ,243.50,438.30,"2,435.00",0,A040010010200003817,438.30,"2,435.00",0
2807,LULU,20180317,-,-,-,"3,116.80", -   ,243.50,438.30,"2,435.00",0,A040010010200003794,438.30,"2,435.00",0
2808,LULU,20180317,-,-,-,"3,116.80", -   ,243.50,438.30,"2,435.00",0,A040010010200003817,438.30,"2,435.00",0
2809,LULU,20180317,-,-,-,"2,117.17", -   ,165.40,297.73,"1,654.04",0,A040010010200003793,297.73,"1,654.04",0
2810,LULU,20180317,-,-,-,"2,041.19", -   ,159.47,287.04,"1,594.68",0,A040010010200003792,287.04,"1,594.68",0
2811,LULU,20180317,-,-,-,"1,856.00", -   ,145.00,261.00,"1,450.00",0,A040010010200003791,261.00,"1,450.00",0
2812,LULU,20180317,-,-,-,"3,097.60", -   ,242.00,435.60,"2,420.00",0,A040010010200003790,435.60,"2,420.00",0
2813,LULU,20180317,-,-,-,"3,040.00", -   ,237.50,427.50,"2,375.00",0,A040010010200003788,427.50,"2,375.00",0
2814,LULU,20180317,-,-,-,"3,040.00", -   ,237.50,427.50,"2,375.00",0,A040010010200003789,427.50,"2,375.00",0
2815,LULU,20180317,-,-,-,"1,612.39", -   ,125.97,226.74,"1,259.68",0,A040010010200003787,226.74,"1,259.68",0
2816,LULU,20180317,-,-,-,"11,978.60", -   ,935.83,"1,684.49","9,358.28",0,A040010010200003786,"1,684.49","9,358.28",0
2817,LULU,20180317,-,-,-,"7,053.62", -   ,551.06,991.92,"5,510.64",0,A040010010200003799,991.92,"5,510.64",0
2818,LULU,20180317,-,-,-,934.40, -   ,73.00,131.40,730.00,0,A040010010200003800,131.40,730.00,0
2819,LULU,20180317,-,-,-,"1,753.60", -   ,137.00,246.60,"1,370.00",0,A040010010200003801,246.60,"1,370.00",0
2820,LULU,20180317,-,-,-,"3,673.60", -   ,287.00,516.60,"2,870.00",0,A040010010200003802,516.60,"2,870.00",0
2821,LULU,20180317,-,-,-,"1,497.19", -   ,116.97,210.54,"1,169.68",0,A040010010200003803,210.54,"1,169.68",0
2822,LULU,20180317,-,-,-,"4,031.59", -   ,314.97,566.94,"3,149.68",0,A040010010200003804,566.94,"3,149.68",0
2823,LULU,20180317,-,-,-,"3,622.40", -   ,283.00,509.40,"2,830.00",103138566,A040010010100000483,509.40,"2,830.00",0
2824,LULU,20180317,-,-,-,"3,622.40", -   ,283.00,509.40,"2,830.00",0,A040010010200003805,509.40,"2,830.00",0
2825,LULU,20180317,-,-,-,809.98, -   ,63.28,113.90,632.80,0,A040010010200003806,113.90,632.80,0
2826,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003810,46.80,260.00,0
2827,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003824,46.80,260.00,0
2828,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003845,46.80,260.00,0
2829,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003810,46.80,260.00,0
2830,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003824,46.80,260.00,0
2831,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003845,46.80,260.00,0
2832,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003810,46.80,260.00,0
2833,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003824,46.80,260.00,0
2834,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003845,46.80,260.00,0
2835,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003810,46.80,260.00,0
2836,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003824,46.80,260.00,0
2837,LULU,20180317,-,-,-,332.80, -   ,26.00,46.80,260.00,0,A040010010200003845,46.80,260.00,0
2838,LULU,20180317,-,-,-,966.40, -   ,75.50,135.90,755.00,0,A040010010200003796,135.90,755.00,0
2839,LULU,20180317,-,-,-,966.40, -   ,75.50,135.90,755.00,0,A040010010200003863,135.90,755.00,0
2840,LULU,20180317,-,-,-,966.40, -   ,75.50,135.90,755.00,0,A040010010200003796,135.90,755.00,0
2841,LULU,20180317,-,-,-,966.40, -   ,75.50,135.90,755.00,0,A040010010200003863,135.90,755.00,0
2842,LULU,20180317,-,-,-,"1,331.20", -   ,104.00,187.20,"1,040.00",0,A040010010200003797,187.20,"1,040.00",0
2843,LULU,20180317,-,-,-,"1,331.20", -   ,104.00,187.20,"1,040.00",0,A040010010200003797,187.20,"1,040.00",0
2844,LULU,20180317,-,-,-,"2,995.20", -   ,234.00,421.20,"2,340.00",0,A040010010200003798,421.20,"2,340.00",0
2845,LULU,20180317,-,-,-,"5,516.80", -   ,431.00,775.80,"4,310.00",0,A040010010200003808,775.80,"4,310.00",0
2846,LULU,20180317,-,-,-,"3,705.60", -   ,289.50,521.10,"2,895.00",0,A040010010200003809,521.10,"2,895.00",0
2847,LULU,20180317,-,-,-,"4,864.00", -   ,380.00,684.00,"3,800.00",0,A040010010200003854,684.00,"3,800.00",0
2848,LULU,20180317,-,-,-,"1,152.00", -   ,90.00,162.00,900.00,0,A040010010200003853,162.00,900.00,0
2849,LULU,20180317,-,-,-,"2,937.60", -   ,229.50,413.10,"2,295.00",0,A040010010200003852,413.10,"2,295.00",0
2850,LULU,20180317,-,-,-,"1,433.60", -   ,112.00,201.60,"1,120.00",0,A040010010200003855,201.60,"1,120.00",0
2851,LULU,20180317,-,-,-,"6,662.40", -   ,520.50,936.90,"5,205.00",0,A040010010200003851,936.90,"5,205.00",0
2852,LULU,20180317,-,-,-,"4,674.41", -   ,365.19,657.34,"3,651.88",0,A040010010200003850,657.34,"3,651.88",0
2853,LULU,20180317,-,-,-,"3,416.78", -   ,266.94,480.48,"2,669.36",0,A040010010200003849,480.48,"2,669.36",0
2854,LULU,20180317,-,-,-,"7,641.60", -   ,597.00,"1,074.60","5,970.00",101172401,A040010010100000487,"1,074.60","5,970.00",0
2855,LULU,20180317,-,-,-,"7,641.60", -   ,597.00,"1,074.60","5,970.00",0,A040010010200003848,"1,074.60","5,970.00",0
2856,LULU,20180317,-,-,-,"7,001.60", -   ,547.00,984.60,"5,470.00",0,A040010010200003856,984.60,"5,470.00",0
2857,LULU,20180317,-,-,-,"3,033.60", -   ,237.00,426.60,"2,370.00",130655571,A040010010100000479,426.60,"2,370.00",0
2858,LULU,20180317,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003857,41.40,230.00,0
2859,LULU,20180317,-,-,-,294.40, -   ,23.00,41.40,230.00,0,A040010010200003857,41.40,230.00,0
2860,LULU,20180317,-,-,-,"3,820.80", -   ,298.50,537.30,"2,985.00",130773025,A040010010100000485,537.30,"2,985.00",0
2861,LULU,20180317,-,-,-,"1,606.40", -   ,125.50,225.90,"1,255.00",0,A040010010200003859,225.90,"1,255.00",0
2862,LULU,20180317,-,-,-,716.80, -   ,56.00,100.80,560.00,0,A040010010200003841,100.80,560.00,0
2863,LULU,20180317,-,-,-,716.80, -   ,56.00,100.80,560.00,0,A040010010200003858,100.80,560.00,0
2864,LULU,20180317,-,-,-,716.80, -   ,56.00,100.80,560.00,0,A040010010200003841,100.80,560.00,0
2865,LULU,20180317,-,-,-,716.80, -   ,56.00,100.80,560.00,0,A040010010200003858,100.80,560.00,0
2866,LULU,20180317,-,-,-,"1,516.80", -   ,118.50,213.30,"1,185.00",0,A040010010200003860,213.30,"1,185.00",0
2867,LULU,20180317,-,-,-,994.41, -   ,77.69,139.84,776.88,0,A040010010200003861,139.84,776.88,0
2868,LULU,20180317,-,-,-,480.00, -   ,37.50,67.50,375.00,0,A040010010200003862,67.50,375.00,0
2869,LULU,20180317,-,-,-,"2,854.40", -   ,223.00,401.40,"2,230.00",0,A040010010200003864,401.40,"2,230.00",0
2870,LULU,20180317,-,-,-,"4,206.00", -   ,328.59,591.47,"3,285.94",0,A040010010200003865,591.47,"3,285.94",0
2871,LULU,20180317,-,-,-,"4,556.80", -   ,356.00,640.80,"3,560.00",0,A040010010200003866,640.80,"3,560.00",0
2872,LULU,20180317,-,-,-,524.80, -   ,41.00,73.80,410.00,0,A040010010200003867,73.80,410.00,0
2873,LULU,20180317,-,-,-,"2,031.21", -   ,158.69,285.64,"1,586.88",0,A040010010200003868,285.64,"1,586.88",0
2874,LULU,20180317,-,-,-,"1,056.00", -   ,82.50,148.50,825.00,0,A040010010200003871,148.50,825.00,0
2875,LULU,20180317,-,-,-,"1,824.00", -   ,142.50,256.50,"1,425.00",131488366,A040010010100000482,256.50,"1,425.00",0
2876,LULU,20180317,-,-,-,"1,824.00", -   ,142.50,256.50,"1,425.00",0,A040010010200003872,256.50,"1,425.00",0
2877,LULU,20180317,-,-,-,"1,350.40", -   ,105.50,189.90,"1,055.00",0,A040010010200003873,189.90,"1,055.00",0
2878,LULU,20180317,-,-,-,"1,350.40", -   ,105.50,189.90,"1,055.00",0,A040010010200003873,189.90,"1,055.00",0
2879,LULU,20180317,-,-,-,"2,080.00", -   ,162.50,292.50,"1,625.00",0,A040010010200003818,292.50,"1,625.00",0
2880,LULU,20180317,-,-,-,"1,791.18", -   ,139.94,251.88,"1,399.36",0,A040010010200003815,251.88,"1,399.36",0
2881,LULU,20180317,-,-,-,"3,955.20", -   ,309.00,556.20,"3,090.00",0,A040010010200003814,556.20,"3,090.00",0
2882,LULU,20180317,-,-,-,"3,692.80", -   ,288.50,519.30,"2,885.00",0,A040010010200003812,519.30,"2,885.00",0
2883,LULU,20180317,-,-,-,"3,936.00", -   ,307.50,553.50,"3,075.00",130345791,A040010010100000484,553.50,"3,075.00",0
2884,LULU,20180317,-,-,-,"2,918.40", -   ,228.00,410.40,"2,280.00",0,A040010010200003813,410.40,"2,280.00",0
2885,LULU,20180317,-,-,-,"5,222.40", -   ,408.00,734.40,"4,080.00",0,A040010010200003820,734.40,"4,080.00",0
2886,LULU,20180317,-,-,-,640.00, -   ,50.00,90.00,500.00,0,A040010010200003819,90.00,500.00,0
2887,LULU,20180317,-,-,-,"4,473.60", -   ,349.50,629.10,"3,495.00",0,A040010010200003847,629.10,"3,495.00",0
2888,LULU,20180317,-,-,-,"3,845.58", -   ,300.44,540.78,"3,004.36",0,A040010010200003846,540.78,"3,004.36",0
2889,LULU,20180317,-,-,-,"1,971.20", -   ,154.00,277.20,"1,540.00",0,A040010010200003844,277.20,"1,540.00",0
2890,LULU,20180317,-,-,-,"10,752.00", -   ,840.00,"1,512.00","8,400.00",0,A040010010200003843,"1,512.00","8,400.00",0
2891,LULU,20180317,-,-,-,409.60, -   ,32.00,57.60,320.00,0,A040010010200003842,57.60,320.00,0
2892,LULU,20180317,-,-,-,512.00, -   ,40.00,72.00,400.00,0,A040010010200003840,72.00,400.00,0
2893,LULU,20180317,-,-,-,"5,305.60", -   ,414.50,746.10,"4,145.00",0,A040010010200003838,746.10,"4,145.00",0
2894,LULU,20180317,-,-,-,"4,960.00", -   ,387.50,697.50,"3,875.00",0,A040010010200003836,697.50,"3,875.00",0
2895,LULU,20180317,-,-,-,"2,828.80", -   ,221.00,397.80,"2,210.00",101095832,A040010010100000486,397.80,"2,210.00",0
2896,LULU,20180317,-,-,-,"2,828.80", -   ,221.00,397.80,"2,210.00",0,A040010010200003835,397.80,"2,210.00",0
2897,LULU,20180317,-,-,-,"4,499.20", -   ,351.50,632.70,"3,515.00",0,A040010010200003834,632.70,"3,515.00",0
2898,LULU,20180317,-,-,-,"2,790.40", -   ,218.00,392.40,"2,180.00",0,A040010010200003832,392.40,"2,180.00",0
2899,LULU,20180317,-,-,-,"7,896.06", -   ,616.88,"1,110.38","6,168.80",0,A040010010200003831,"1,110.38","6,168.80",0
2900,LULU,20180317,-,-,-,"1,267.20", -   ,99.00,178.20,990.00,0,A040010010200003830,178.20,990.00,0
2901,LULU,20180317,-,-,-,"1,740.80", -   ,136.00,244.80,"1,360.00",0,A040010010200003827,244.80,"1,360.00",0
2902,LULU,20180317,-,-,-,"2,560.00", -   ,200.00,360.00,"2,000.00",0,A040010010200003826,360.00,"2,000.00",0
2903,LULU,20180317,-,-,-,"1,617.20", -   ,126.34,227.42,"1,263.44",0,A040010010200003825,227.42,"1,263.44",0
2904,LULU,20180317,-,-,-,700.01, -   ,54.69,98.44,546.88,0,A040010010200003823,98.44,546.88,0
2905,LULU,20180317,-,-,-,"1,104.38", -   ,86.28,155.30,862.80,0,A040010010200003822,155.30,862.80,0
2906,LULU,20180317,-,-,-,825.60, -   ,64.50,116.10,645.00,0,A040010010200003821,116.10,645.00,0
2907,LULU,20180317,-,-,-,"95,232.00", -   ,"7,440.00","13,392.00","74,400.00",530964224,A040010010100000488,"13,392.00","74,400.00",0
2908,LULU,20180317,-,-,-,"1,766.40", -   ,138.00,248.40,"1,380.00",0,A040010010200003874,248.40,"1,380.00",0
2909,LULU,20180317,-,-,-,"1,624.78", -   ,126.94,228.48,"1,269.36",0,A040010010200003875,228.48,"1,269.36",0
2910,LULU,20180317,-,-,-,"2,777.60", -   ,217.00,390.60,"2,170.00",0,A040010010200003876,390.60,"2,170.00",0
2911,LULU,20180317,-,-,-,"1,023.18", -   ,79.94,143.88,799.36,0,A040010010200003877,143.88,799.36,0
2912,LULU,20180317,-,-,-,780.80, -   ,61.00,109.80,610.00,0,A040010010200003878,109.80,610.00,0
2913,LULU,20180317,-,-,-,"2,534.40", -   ,198.00,356.40,"1,980.00",130418063,A040010010100000489,356.40,"1,980.00",0
2914,LULU,20180317,-,-,-,"1,465.60", -   ,114.50,206.10,"1,145.00",0,A040010010200003880,206.10,"1,145.00",0
2915,LULU,20180317,-,-,-,"3,078.40", -   ,240.50,432.90,"2,405.00",0,A040010010200003879,432.90,"2,405.00",0
2916,LULU,20180317,-,-,-,"3,078.40", -   ,240.50,432.90,"2,405.00",0,A040010010200003881,432.90,"2,405.00",0
2917,LULU,20180317,-,-,-,"1,510.40", -   ,118.00,212.40,"1,180.00",0,A040010010200003882,212.40,"1,180.00",0
2918,LULU,20180318,-,-,-,"3,360.00", -   ,262.50,472.50,"2,625.00",0,A040010010200003889,472.50,"2,625.00",0
2919,LULU,20180318,-,-,-,"3,360.00", -   ,262.50,472.50,"2,625.00",0,A040010010200003889,472.50,"2,625.00",0
2920,LULU,20180318,-,-,-,"3,360.00", -   ,262.50,472.50,"2,625.00",0,A040010010200003889,472.50,"2,625.00",0
2921,LULU,20180318,-,-,-,"1,817.60", -   ,142.00,255.60,"1,420.00",0,A040010010200003888,255.60,"1,420.00",0
2922,LULU,20180318,-,-,-,"7,756.80", -   ,606.00,"1,090.80","6,060.00",0,A040010010200003887,"1,090.80","6,060.00",0
2923,LULU,20180318,-,-,-,"2,918.40", -   ,228.00,410.40,"2,280.00",0,A040010010200003886,410.40,"2,280.00",0
2924,LULU,20180318,-,-,-,"10,745.60", -   ,839.50,"1,511.10","8,395.00",0,A040010010200003885,"1,511.10","8,395.00",0
2925,LULU,20180318,-,-,-,"3,353.60", -   ,262.00,471.60,"2,620.00",0,A040010010200003884,471.60,"2,620.00",0
2926,LULU,20180318,-,-,-,121.60, -   ,9.50,17.10,95.00,0,A040010010200003883,17.10,95.00,0
2927,LULU,20180318,-,-,-,"3,403.98", -   ,265.94,478.68,"2,659.36",0,A040010010200003891,478.68,"2,659.36",0
2928,LULU,20180318,-,-,-,"1,664.00", -   ,130.00,234.00,"1,300.00",0,A040010010200003892,234.00,"1,300.00",0
2929,LULU,20180318,-,-,-,"1,664.00", -   ,130.00,234.00,"1,300.00",0,A040010010200003892,234.00,"1,300.00",0
2930,LULU,20180318,-,-,-,"4,806.81", -   ,375.53,675.96,"3,755.32",0,A040010010200003893,675.96,"3,755.32",0
2931,LULU,20180318,-,-,-,"3,980.80", -   ,311.00,559.80,"3,110.00",130446237,A040010010100000493,559.80,"3,110.00",0
2932,LULU,20180318,-,-,-,"4,262.81", -   ,333.03,599.46,"3,330.32",101843691,A040010010100000494,599.46,"3,330.32",0
2933,LULU,20180318,-,-,-,"1,792.00", -   ,140.00,252.00,"1,400.00",0,A040010010200003909,252.00,"1,400.00",0
2934,LULU,20180318,-,-,-,"1,792.00", -   ,140.00,252.00,"1,400.00",0,A040010010200003909,252.00,"1,400.00",0
2935,LULU,20180318,-,-,-,"1,792.00", -   ,140.00,252.00,"1,400.00",0,A040010010200003909,252.00,"1,400.00",0
2936,LULU,20180318,-,-,-,"46,104.06", -   ,"3,601.88","6,483.38","36,018.80",130280231,A040010010100000492,"6,483.38","36,018.80",0
2937,LULU,20180318,-,-,-,"1,804.80", -   ,141.00,253.80,"1,410.00",0,A040010010200003899,253.80,"1,410.00",0
2938,LULU,20180318,-,-,-,"2,496.00", -   ,195.00,351.00,"1,950.00",0,A040010010200003898,351.00,"1,950.00",0
2939,LULU,20180318,-,-,-,"1,203.20", -   ,94.00,169.20,940.00,0,A040010010200003897,169.20,940.00,0
2940,LULU,20180318,-,-,-,"6,150.40", -   ,480.50,864.90,"4,805.00",0,A040010010200003894,864.90,"4,805.00",0
2941,LULU,20180318,-,-,-,"6,150.40", -   ,480.50,864.90,"4,805.00",0,A040010010200003895,864.90,"4,805.00",0
2942,LULU,20180318,-,-,-,800.00, -   ,62.50,112.50,625.00,0,A040010010200003901,112.50,625.00,0
2943,LULU,20180318,-,-,-,"1,254.40", -   ,98.00,176.40,980.00,0,A040010010200003903,176.40,980.00,0
2944,LULU,20180318,-,-,-,"1,254.40", -   ,98.00,176.40,980.00,0,A040010010200003903,176.40,980.00,0
2945,LULU,20180318,-,-,-,"2,809.60", -   ,219.50,395.10,"2,195.00",0,A040010010200003904,395.10,"2,195.00",0
2946,LULU,20180318,-,-,-,"4,473.60", -   ,349.50,629.10,"3,495.00",0,A040010010200003905,629.10,"3,495.00",0
